player_id,level,clan,ammo,lithium,neon,karma,success
32737,7,Human,2,3,10,64,0
33293,4,Human,13,0,9,76,1
32859,19,Elf,43,7,8,59,1
32935,3,Elf,8,1,10,81,0
33094,3,Ork,72,6,8,66,1
31354,6,Ork,10,5,8,65,1
32240,3,Elf,38,3,9,73,1
34317,2,Ork,12,2,10,76,0
32925,5,Human,6,4,10,76,0
32863,10,Elf,16,8,7,49,1
31308,3,Elf,10,12,14,83,0
32275,3,Elf,2,16,16,82,0
34857,9,Elf,26,0,10,80,0
31481,3,Elf,21,0,10,68,0
33102,5,Human,5,0,10,59,0
31307,7,Ork,8,5,8,48,1
33164,2,Human,5,1,10,60,0
34341,3,Ork,12,8,12,69,0
33528,6,Ork,9,0,9,59,1
31589,4,Ork,7,4,10,72,0
35051,18,Elf,66,13,5,46,1
31366,4,Ork,2,14,15,70,0
34987,1,Elf,13,12,14,85,0
32500,22,Ork,31,11,6,49,1
32713,4,Ork,9,2,10,67,0
31527,5,Ork,13,5,11,82,0
34768,8,Ork,107,12,5,49,1
31809,11,Human,44,0,9,64,1
34184,1,Elf,2,13,14,86,0
33780,3,Human,21,0,10,74,0
31651,24,Ork,52,16,3,43,1
31706,5,Human,5,1,9,61,1
32620,4,Ork,1,3,10,67,0
34516,9,Elf,43,14,4,59,1
33729,7,Ork,10,0,9,68,1
31961,3,Elf,18,0,10,65,0
33750,9,Ork,6,0,10,72,0
33595,3,Ork,2,6,11,72,0
32493,2,Elf,21,0,10,80,0
31972,2,Elf,6,11,13,76,0
33802,9,Ork,9,0,9,69,0
32872,5,Ork,19,1,9,51,1
32410,14,Ork,11,5,8,54,1
32289,7,Elf,10,11,6,60,1
32487,3,Ork,2,5,11,61,0
33303,5,Elf,9,3,10,80,0
32371,1,Human,14,7,11,80,0
32901,8,Elf,10,6,8,64,1
33393,2,Human,5,2,10,61,0
34925,14,Elf,73,6,8,51,1
31428,1,Ork,3,1,10,74,0
31519,11,Ork,62,6,8,61,1
32745,6,Human,54,19,1,51,1
34306,2,Ork,5,3,10,61,0
31614,10,Human,60,7,8,48,1
33225,3,Ork,33,2,9,67,1
33824,12,Human,31,0,9,74,1
33172,1,Elf,9,11,13,76,0
32602,5,Elf,9,0,10,64,0
34837,4,Elf,7,16,16,98,0
31387,1,Ork,21,4,10,79,0
34043,6,Ork,99,13,5,65,1
34713,4,Human,3,14,15,80,0
33792,2,Human,6,10,13,82,0
33097,8,Ork,24,8,7,61,1
34756,18,Human,18,5,8,69,1
32992,7,Elf,36,0,9,67,1
32747,13,Human,39,18,2,51,1
33063,9,Ork,13,0,9,71,1
32751,17,Ork,97,13,5,47,1
34596,2,Human,2,16,16,67,0
31905,10,Ork,63,5,8,48,1
32464,7,Ork,24,0,10,72,0
32531,6,Human,35,11,6,51,1
32022,2,Human,2,2,10,69,0
34536,4,Elf,18,0,10,70,0
33797,3,Elf,5,8,12,67,0
34969,2,Elf,13,8,12,65,0
33534,13,Ork,36,1,9,53,1
34016,5,Human,2,15,15,85,0
31395,4,Ork,17,3,9,51,1
34227,9,Ork,62,9,7,48,1
34870,4,Human,1,9,12,93,0
31363,2,Elf,9,13,14,68,0
31265,19,Human,116,11,6,66,1
33589,3,Human,25,0,9,67,0
31802,12,Human,4,0,9,78,1
34414,10,Ork,83,10,6,57,1
34368,11,Ork,30,6,8,53,1
31338,14,Elf,50,12,5,49,1
34164,4,Human,2,1,10,60,0
35172,4,Ork,5,17,17,78,0
34483,3,Ork,10,0,9,69,1
31777,8,Human,24,1,9,52,1
33875,1,Ork,9,3,10,65,0
33109,22,Elf,120,12,5,65,1
31333,4,Elf,5,11,13,86,0
34559,4,Ork,33,0,9,58,1
33942,12,Ork,45,5,8,67,1
31749,32,Elf,39,19,1,61,1
32252,10,Ork,13,8,7,46,1
31884,11,Elf,37,5,8,67,1
33309,17,Elf,89,19,1,45,1
33122,13,Ork,16,3,9,69,1
31482,14,Human,6,4,9,64,1
33876,2,Human,3,2,10,70,0
32404,3,Human,13,12,14,63,0
34514,3,Human,19,5,11,69,0
34604,6,Human,18,7,11,63,0
31887,14,Elf,21,6,8,56,1
34373,10,Elf,7,5,8,62,1
33568,2,Human,2,5,11,92,0
33286,7,Elf,20,4,9,62,1
33753,9,Ork,9,0,9,52,1
32838,13,Ork,95,16,3,48,1
34219,5,Human,20,3,10,84,0
34791,3,Human,4,6,11,66,0
35159,3,Human,5,0,9,66,0
34564,19,Elf,78,6,8,47,1
32519,8,Human,48,8,7,53,1
32664,4,Ork,2,9,12,88,0
33385,6,Elf,1,9,12,88,0
35127,9,Ork,7,1,9,56,1
34152,29,Elf,153,17,2,48,1
31973,1,Ork,5,5,11,71,0
31506,2,Elf,5,16,16,90,0
35228,1,Human,6,13,14,65,0
34391,5,Human,1,15,15,80,0
32383,10,Ork,33,0,10,72,0
31932,3,Ork,10,0,10,60,0
33652,10,Elf,18,1,9,72,1
34723,6,Ork,2,3,10,77,0
33275,14,Elf,104,19,1,44,1
32178,4,Elf,3,0,10,58,0
34643,2,Ork,1,5,11,66,0
34271,6,Human,16,0,9,72,1
32174,9,Human,15,3,9,55,1
34789,15,Human,146,19,1,55,1
32718,8,Ork,34,1,9,70,1
31793,2,Human,3,0,10,72,0
33481,7,Human,22,1,9,66,1
31863,5,Elf,2,9,12,70,0
34183,3,Elf,9,0,9,53,1
32978,6,Ork,52,4,9,74,1
31483,2,Elf,2,11,13,82,0
33665,18,Ork,31,9,7,51,1
33566,2,Ork,10,1,9,67,1
33695,3,Ork,10,4,10,66,0
34546,5,Human,3,6,11,90,0
31986,4,Human,37,2,9,52,1
34323,15,Human,32,9,7,56,1
34915,4,Elf,14,15,15,80,0
31316,12,Elf,43,0,9,68,1
34460,9,Elf,160,17,2,45,1
33562,6,Ork,5,11,13,84,0
34649,4,Elf,4,8,12,93,0
32997,5,Elf,4,0,10,62,0
31977,18,Ork,19,18,2,46,1
31397,4,Ork,70,5,8,56,1
32792,2,Human,3,5,11,67,0
35002,4,Ork,7,19,18,75,0
31993,18,Elf,94,13,5,66,1
33752,3,Ork,18,4,10,91,0
32124,2,Ork,8,0,10,79,0
34245,9,Ork,71,5,8,51,1
31882,6,Elf,23,16,3,43,1
33905,7,Human,29,1,9,77,1
32727,4,Ork,26,3,9,60,1
33410,17,Ork,11,6,8,54,1
32061,3,Human,10,1,9,59,1
35021,7,Human,46,13,5,49,1
34872,19,Elf,132,17,2,62,1
34901,1,Human,1,9,12,92,0
32243,8,Elf,11,0,10,63,0
34996,5,Elf,8,8,7,49,1
34283,8,Elf,3,0,10,62,0
31753,8,Human,22,0,9,58,1
33989,14,Human,17,4,9,67,1
31819,10,Elf,21,0,9,59,1
32654,6,Ork,4,0,9,78,1
32840,7,Ork,72,8,7,58,1
32875,13,Elf,6,0,9,54,1
32510,7,Human,8,1,9,58,1
33954,7,Elf,25,0,9,62,1
33270,12,Elf,57,2,9,50,1
31999,5,Elf,11,16,16,83,0
31655,16,Human,14,14,4,64,1
32966,8,Human,18,0,9,71,1
33871,4,Ork,4,3,10,80,0
31645,5,Elf,15,0,10,67,0
32601,11,Human,12,2,9,72,1
34710,8,Elf,11,1,9,61,1
33431,8,Ork,27,8,7,52,1
34006,3,Elf,28,0,9,59,1
32829,8,Human,24,0,10,62,0
31709,14,Elf,107,13,5,66,1
34153,3,Ork,25,1,10,70,0
33050,5,Human,7,0,9,53,1
31712,11,Ork,37,19,1,43,1
33912,8,Human,4,2,10,63,0
34247,5,Elf,5,0,10,77,0
31272,3,Elf,38,3,9,55,1
31476,1,Human,2,13,14,74,0
32214,2,Elf,2,5,11,66,0
31942,3,Human,1,15,15,74,0
32172,6,Human,15,0,9,78,1
32293,8,Ork,3,0,10,66,0
33700,16,Elf,85,8,7,53,1
33648,16,Ork,16,6,8,50,1
31647,3,Human,10,2,9,58,1
31677,4,Ork,18,0,9,58,1
34055,9,Elf,104,11,6,51,1
32231,4,Elf,16,0,9,60,0
32527,6,Human,6,0,10,57,0
33024,3,Human,5,2,10,89,0
34249,10,Human,4,0,10,65,0
32907,3,Elf,7,0,9,55,0
31688,6,Elf,36,8,7,47,1
34121,14,Human,31,16,3,46,1
33757,12,Elf,69,18,2,62,1
33132,19,Human,27,17,2,51,1
33114,4,Ork,5,0,9,66,1
34623,1,Ork,1,12,14,73,0
31274,8,Elf,12,0,9,53,1
34013,7,Ork,21,3,10,77,0
35234,1,Elf,12,16,16,97,0
34290,1,Elf,1,9,12,65,0
34523,5,Ork,2,4,10,87,0
33203,5,Elf,59,8,7,64,1
31827,7,Ork,34,1,9,52,1
32701,5,Elf,41,1,9,59,1
31724,6,Ork,27,0,10,59,0
35224,1,Ork,6,3,10,73,0
33771,8,Ork,47,4,9,63,1
33486,5,Ork,1,8,12,72,0
33565,22,Elf,23,13,5,64,1
31426,3,Ork,9,9,12,69,0
33907,5,Ork,14,6,11,82,0
31869,3,Ork,10,16,16,80,0
32808,2,Human,4,11,13,86,0
31478,1,Ork,14,8,12,72,0
33335,9,Human,11,5,8,60,1
33555,7,Ork,122,11,6,44,1
31444,17,Human,18,5,8,48,1
33460,7,Ork,5,1,9,67,1
32861,2,Human,9,1,10,62,0
33711,3,Ork,2,16,16,81,0
31337,4,Elf,2,13,14,82,0
32942,11,Elf,60,19,1,54,1
34456,2,Elf,2,3,10,79,0
34607,1,Ork,7,16,16,77,0
33193,6,Elf,20,1,10,77,0
33412,8,Ork,39,0,9,77,0
34772,2,Human,8,13,14,76,0
31916,1,Human,5,18,17,69,0
33052,8,Ork,11,0,9,62,1
34905,12,Elf,136,16,3,44,1
31654,4,Ork,7,18,17,97,0
33446,1,Human,3,16,16,73,0
34242,2,Elf,15,0,10,70,0
31680,5,Human,1,16,16,77,0
34759,2,Ork,28,0,10,75,0
32119,2,Human,16,5,11,68,0
34587,7,Human,10,0,9,60,1
32307,8,Elf,32,11,6,50,1
31667,7,Elf,31,0,9,56,0
32180,5,Ork,1,3,10,62,0
32722,9,Human,17,3,9,49,1
31940,21,Human,198,19,1,54,1
33107,5,Elf,18,5,11,68,0
34933,7,Elf,2,0,10,68,0
33766,9,Elf,12,0,9,64,1
33740,5,Ork,2,2,10,64,0
34176,24,Elf,18,17,2,44,1
34106,6,Elf,16,4,10,67,0
31532,3,Ork,8,3,9,67,1
31373,5,Ork,7,8,12,79,0
32442,14,Elf,18,1,9,53,1
32852,4,Ork,21,5,8,68,1
33249,3,Human,10,1,9,72,1
33639,4,Ork,21,6,8,56,1
34600,6,Ork,17,4,9,73,1
33219,25,Elf,20,17,2,42,1
32277,7,Elf,26,0,10,57,0
31928,2,Ork,16,8,12,67,0
32006,2,Ork,3,11,13,80,0
32641,4,Ork,56,8,7,68,1
31586,2,Elf,9,7,11,82,0
32780,6,Human,19,14,4,50,1
34351,4,Ork,6,17,17,68,0
31747,9,Ork,18,0,9,81,0
32019,3,Human,6,13,14,68,0
32279,8,Human,9,1,10,66,0
32720,16,Elf,112,12,5,45,1
32908,4,Human,18,0,10,58,0
34135,4,Ork,2,19,18,85,0
32559,3,Elf,4,18,17,78,0
35029,4,Elf,15,1,10,65,0
32606,2,Human,32,0,10,81,0
34277,15,Elf,11,8,7,48,1
31510,8,Human,54,10,6,45,1
34275,15,Elf,11,11,6,47,1
34022,1,Human,13,16,16,81,0
33970,4,Ork,38,0,9,56,1
35226,2,Elf,1,6,11,64,0
32096,4,Human,4,9,12,80,0
32651,5,Elf,31,0,9,61,1
33961,3,Elf,3,0,10,59,0
34345,16,Human,41,8,7,47,1
33273,14,Elf,73,16,3,46,1
31626,19,Ork,24,9,7,58,1
32542,11,Human,84,9,7,53,1
34209,5,Elf,31,1,9,54,1
31371,3,Elf,15,9,12,71,0
34092,11,Ork,13,0,9,69,1
33777,13,Human,39,1,9,59,1
31582,4,Human,10,1,10,58,0
33674,3,Ork,60,4,9,52,1
34763,13,Ork,11,3,9,55,1
32524,3,Elf,6,19,18,90,0
34044,3,Elf,8,3,10,75,0
32198,4,Elf,5,9,12,83,0
32357,7,Ork,14,0,9,58,1
31511,4,Human,13,4,10,74,0
32204,8,Elf,33,2,9,60,1
33604,5,Human,27,0,10,61,0
33214,13,Elf,61,13,5,55,1
33450,9,Elf,7,0,9,77,1
31891,4,Elf,8,1,10,61,0
33608,8,Ork,63,5,8,62,1
32573,15,Elf,34,3,9,64,1
35157,1,Ork,9,3,10,65,0
32755,7,Elf,6,2,10,72,0
31460,4,Elf,5,0,10,82,0
32807,11,Ork,37,4,9,62,1
31701,5,Human,13,13,14,80,0
34427,5,Human,2,0,10,60,0
34834,6,Ork,6,0,9,58,1
33049,16,Elf,21,3,9,56,1
34892,10,Ork,31,15,4,46,1
33236,5,Ork,17,0,10,56,0
32790,23,Ork,134,16,3,44,1
31584,2,Ork,7,3,10,63,0
34141,5,Elf,2,5,11,67,0
34616,4,Human,19,1,10,64,0
31318,7,Human,7,6,8,47,1
33025,2,Human,13,1,10,81,0
33237,4,Elf,16,8,12,93,0
31933,2,Elf,15,6,11,61,0
32483,28,Elf,137,18,2,49,1
34525,7,Human,16,1,10,75,0
33600,4,Human,11,0,9,56,1
32673,5,Human,2,13,14,77,0
31790,5,Elf,7,1,10,82,0
33111,5,Elf,8,0,10,59,0
32381,6,Ork,7,6,11,72,0
33737,1,Elf,15,12,14,88,0
31711,3,Ork,34,0,9,81,0
33432,8,Elf,15,0,10,75,0
34343,9,Human,26,0,10,84,0
31796,5,Human,19,5,11,78,0
32723,2,Elf,2,17,17,67,0
31326,25,Ork,39,14,4,46,1
34068,10,Human,8,5,8,61,1
31524,20,Ork,78,11,6,51,1
33240,5,Elf,8,2,9,52,1
33981,10,Elf,34,13,5,47,1
34736,2,Ork,1,18,17,70,0
34783,8,Human,93,9,7,45,1
34585,5,Elf,35,0,9,60,1
34130,5,Ork,36,1,9,62,1
33751,13,Elf,15,13,5,55,1
31424,3,Elf,18,0,10,64,0
31270,8,Ork,6,1,10,69,0
35039,1,Human,1,10,13,71,0
31339,4,Human,3,13,14,96,0
33422,5,Human,22,0,10,77,0
34272,15,Human,91,12,5,51,1
32544,1,Elf,3,18,17,72,0
31328,3,Human,10,15,15,86,0
35095,15,Elf,42,8,7,52,1
34778,11,Ork,8,0,9,80,0
31866,2,Elf,15,4,10,89,0
34625,8,Human,8,0,10,75,0
35171,7,Elf,14,0,9,54,1
31604,8,Human,33,0,10,56,0
31971,9,Elf,25,3,9,60,1
33206,5,Human,3,1,10,82,0
31944,4,Ork,16,5,11,70,0
35212,6,Elf,8,7,11,64,0
32598,9,Ork,30,0,10,73,0
31797,3,Ork,5,1,9,51,1
35024,15,Human,17,4,9,53,1
32257,8,Human,7,2,10,62,0
33413,1,Human,6,12,14,95,0
33501,2,Human,19,1,10,68,0
33424,2,Human,5,11,13,73,0
34968,4,Human,8,0,10,61,0
33254,1,Elf,2,18,17,66,0
33924,5,Ork,18,3,10,63,0
34553,3,Human,22,0,9,63,0
32564,11,Elf,80,16,3,43,1
32075,11,Ork,74,4,9,66,1
32141,6,Human,5,1,10,60,0
31458,5,Elf,15,10,13,92,0
32847,5,Elf,14,2,10,63,0
35132,3,Ork,11,7,11,64,0
32655,5,Ork,9,1,10,61,0
31813,3,Ork,11,1,9,56,1
33043,8,Elf,13,13,5,64,1
34844,1,Elf,6,5,11,65,0
35134,3,Ork,17,0,9,58,0
31533,2,Elf,2,0,10,62,0
32634,3,Elf,27,4,9,53,1
31347,15,Human,30,4,9,52,1
34724,10,Ork,89,18,2,41,1
33053,3,Elf,5,0,9,56,1
31843,1,Human,1,18,17,81,0
34725,4,Elf,39,2,9,68,1
33333,26,Ork,75,13,5,50,1
34146,16,Elf,114,10,6,67,1
33651,4,Human,6,17,17,71,0
34029,6,Human,54,19,1,44,1
33902,6,Ork,16,1,10,58,0
35113,3,Ork,18,0,9,62,0
32759,3,Elf,5,5,11,74,0
32106,5,Ork,10,3,10,83,0
32666,1,Human,15,9,12,71,0
34434,4,Ork,15,1,9,66,1
32260,5,Elf,21,3,10,75,0
32532,8,Human,12,1,9,64,1
32208,4,Elf,12,6,11,79,0
33763,14,Elf,55,3,9,53,1
32326,4,Ork,5,10,13,64,0
34076,6,Human,43,11,6,45,1
35195,11,Ork,13,0,9,54,1
34487,15,Human,45,17,2,53,1
33480,9,Ork,75,5,8,60,1
31617,18,Human,11,6,8,51,1
34496,18,Elf,67,5,8,50,1
33178,7,Ork,16,3,9,71,1
31281,4,Elf,2,0,10,68,0
33189,4,Elf,3,1,10,59,0
33883,9,Ork,20,19,1,60,1
31998,2,Ork,20,0,9,57,0
33845,5,Elf,4,9,12,80,0
31639,9,Human,5,0,10,58,0
32415,7,Elf,19,0,10,57,0
34435,9,Human,3,0,10,64,0
34799,4,Ork,2,3,10,62,0
31851,4,Elf,3,15,15,68,0
34808,9,Ork,38,0,9,72,1
32166,6,Ork,2,7,11,63,0
33279,14,Human,95,15,4,44,1
34461,5,Elf,2,0,10,72,0
32163,7,Human,37,9,7,52,1
33972,6,Ork,5,11,13,75,0
33319,2,Human,17,5,11,80,0
32517,16,Ork,7,3,9,53,1
32492,7,Elf,7,0,10,62,0
35106,6,Human,50,6,8,51,1
32537,18,Ork,25,10,6,62,1
31695,3,Ork,14,12,14,84,0
34535,4,Human,34,5,8,62,1
32864,6,Human,12,0,10,81,0
35179,4,Elf,15,0,10,74,0
33548,5,Elf,8,0,9,55,1
34957,1,Human,3,13,14,97,0
31344,27,Ork,135,18,2,49,1
32199,10,Ork,4,0,10,70,0
31603,12,Human,12,1,9,69,1
32676,5,Human,36,0,10,76,0
35011,8,Human,70,11,6,47,1
31401,12,Ork,14,1,9,61,1
34021,21,Elf,121,16,3,42,1
32810,2,Human,5,0,10,59,0
32144,4,Ork,15,0,10,75,0
32742,1,Elf,8,19,18,70,0
34403,9,Ork,8,8,7,62,1
33699,4,Ork,15,0,10,85,0
32867,5,Human,6,0,9,55,0
32622,16,Elf,42,3,9,50,1
31715,3,Elf,2,18,17,81,0
33920,9,Elf,7,0,9,55,1
32715,5,Ork,6,4,9,51,1
32784,1,Ork,10,14,15,66,0
34575,8,Elf,9,0,9,73,1
33369,3,Elf,6,15,15,75,0
35072,7,Human,3,4,10,73,0
34155,16,Human,25,8,7,52,1
31459,9,Elf,46,5,8,71,1
31689,4,Elf,4,14,15,82,0
31414,1,Ork,7,15,15,72,0
31735,11,Human,59,4,9,54,1
32762,20,Elf,32,13,5,45,1
34871,13,Elf,8,1,9,55,1
31713,1,Ork,4,0,10,63,0
34977,3,Human,11,19,18,92,0
33411,6,Ork,9,9,12,75,0
31479,27,Ork,58,15,4,44,1
31624,3,Human,32,0,9,81,1
31865,3,Elf,31,0,9,57,0
31690,21,Human,56,12,5,48,1
34874,2,Elf,8,11,13,95,0
34849,10,Human,22,4,9,58,1
33791,1,Human,6,16,16,64,0
34235,8,Elf,30,0,9,72,1
31405,9,Elf,4,0,10,62,0
31954,8,Ork,107,13,5,46,1
34644,6,Human,17,0,10,59,0
33057,8,Ork,25,1,10,87,0
33056,2,Human,4,1,10,65,0
32104,5,Elf,5,0,10,57,0
31280,4,Ork,14,11,13,68,0
31260,9,Human,33,6,8,61,1
35038,10,Elf,13,5,8,58,1
33611,20,Human,62,17,2,45,1
33985,14,Elf,39,8,7,65,1
34541,24,Elf,127,16,3,49,1
35012,4,Elf,12,2,10,76,0
31960,2,Elf,18,0,10,78,0
31573,12,Ork,36,0,9,79,1
33032,5,Elf,2,0,10,57,0
34835,11,Human,23,13,5,47,1
33010,10,Human,45,6,8,54,1
31779,8,Ork,43,1,9,65,1
35189,8,Ork,7,0,10,74,0
33693,5,Human,106,13,5,52,1
33692,4,Ork,8,0,9,57,1
34442,5,Elf,5,5,11,87,0
32928,25,Human,121,14,4,45,1
32213,5,Human,7,19,18,70,0
33441,2,Ork,4,1,10,82,0
31634,7,Elf,9,4,10,78,0
35014,5,Human,8,17,17,76,0
34800,1,Human,11,8,12,79,0
34361,7,Elf,7,1,9,62,1
31673,5,Human,38,0,9,71,1
33526,2,Human,6,0,10,70,0
34951,3,Ork,1,15,15,81,0
32235,4,Elf,9,0,10,55,0
35170,5,Elf,56,4,9,61,1
35137,16,Ork,57,9,7,51,1
32327,10,Elf,22,15,4,63,1
34797,5,Human,5,0,10,74,0
33654,12,Elf,45,4,9,49,1
33165,7,Ork,17,5,11,78,0
31670,4,Ork,10,6,11,71,0
32535,8,Ork,34,1,9,56,1
31678,2,Ork,20,0,10,78,0
34911,4,Human,8,0,10,66,0
32770,12,Elf,42,1,9,54,1
33405,1,Elf,12,5,11,81,0
33998,8,Human,22,1,10,63,0
35062,12,Elf,8,2,9,66,1
34707,6,Human,92,7,8,51,1
34389,2,Human,5,11,13,74,0
31929,3,Human,59,3,9,71,1
34734,17,Human,10,11,6,63,1
34690,8,Human,33,16,3,42,1
31886,8,Human,37,0,9,63,0
35081,2,Human,5,5,11,61,0
33545,9,Elf,31,0,9,65,1
33738,5,Ork,31,8,7,70,1
34090,6,Human,4,0,9,57,0
33901,1,Human,2,9,12,77,0
31642,3,Human,7,6,11,66,0
34504,5,Human,2,4,10,62,0
35139,19,Elf,65,6,8,47,1
33556,2,Elf,21,3,10,71,0
32646,14,Human,16,2,9,50,1
34599,4,Ork,13,0,9,53,0
32731,6,Ork,6,0,9,74,0
31346,2,Ork,14,11,13,81,0
34273,7,Elf,107,11,6,45,1
33671,3,Human,21,1,10,62,0
31707,4,Human,54,5,8,51,1
34692,11,Human,178,17,2,44,1
33552,14,Ork,6,2,9,53,1
32860,4,Elf,6,8,12,93,0
33394,3,Ork,6,17,17,76,0
34468,6,Human,12,3,9,72,1
34338,2,Ork,34,0,9,58,1
34732,9,Human,3,0,10,55,0
31824,1,Ork,13,16,16,65,0
33058,5,Human,14,5,11,71,0
31820,3,Elf,8,1,9,56,1
32072,3,Ork,5,7,11,62,0
34228,11,Human,10,6,8,60,1
31629,9,Elf,15,0,9,57,0
34997,2,Elf,2,6,11,66,0
31467,7,Elf,10,0,9,63,0
34059,9,Ork,6,0,9,65,0
31729,4,Human,2,15,15,88,0
33910,3,Elf,15,12,14,73,0
32219,3,Elf,2,11,13,78,0
34193,12,Ork,7,5,8,69,1
32117,3,Ork,13,0,10,82,0
32478,6,Elf,6,3,10,68,0
31449,16,Human,57,3,9,61,1
31698,8,Elf,196,19,1,47,1
31646,4,Elf,20,2,9,64,1
34114,2,Elf,10,13,14,86,0
32217,16,Human,60,5,8,66,1
35068,7,Ork,29,0,10,75,0
33221,5,Elf,12,9,12,69,0
33444,3,Elf,21,0,9,72,1
33578,3,Ork,50,4,9,72,1
32262,6,Human,9,0,10,70,0
32253,8,Human,10,0,10,61,0
32059,4,Ork,39,5,8,60,1
32608,5,Ork,15,11,13,87,0
32376,2,Human,10,16,16,89,0
31520,27,Elf,90,19,1,49,1
35050,10,Ork,16,2,9,58,1
32642,3,Human,6,12,14,64,0
32965,25,Elf,73,14,4,58,1
33120,6,Elf,27,8,7,49,1
33181,9,Human,38,0,9,69,1
33019,5,Elf,15,6,8,66,1
34714,8,Elf,13,1,9,57,1
34777,4,Elf,3,3,10,89,0
31505,5,Elf,6,2,10,64,0
34220,5,Ork,12,9,7,61,1
33060,2,Elf,2,16,16,65,0
31723,28,Elf,69,16,3,43,1
34297,6,Ork,10,0,10,74,0
32962,2,Elf,2,10,13,73,0
33312,4,Ork,5,11,13,82,0
33174,3,Ork,19,1,10,71,0
33262,4,Elf,3,19,18,78,0
34230,6,Ork,5,3,10,87,0
31930,8,Ork,26,0,10,79,0
31543,9,Human,3,0,9,65,0
33825,14,Ork,38,9,7,48,1
32480,16,Ork,72,11,6,48,1
31704,16,Ork,85,6,8,64,1
32543,2,Elf,3,0,10,71,0
31466,2,Human,1,2,10,87,0
34205,10,Elf,12,0,9,60,1
34103,1,Human,2,14,15,73,0
31743,5,Ork,16,0,10,82,0
32552,4,Ork,59,3,9,76,1
33667,5,Human,7,4,10,60,0
32805,4,Ork,7,0,10,63,0
32563,5,Elf,15,1,10,65,0
33904,1,Elf,12,1,10,58,0
33144,6,Human,120,12,5,56,1
34260,11,Ork,10,7,8,59,1
33451,5,Ork,27,0,10,85,0
31745,10,Elf,9,5,8,71,1
32893,19,Human,12,8,7,46,1
31738,2,Ork,11,13,14,71,0
34744,1,Elf,10,2,10,73,0
34655,11,Human,15,1,9,60,1
32317,5,Human,4,13,14,66,0
32435,8,Elf,3,0,10,60,0
34610,3,Elf,9,7,11,80,0
33842,2,Elf,10,1,10,72,0
35099,4,Human,36,0,10,58,0
34286,10,Human,28,0,9,57,0
33865,1,Ork,3,2,10,70,0
31659,2,Ork,12,2,10,66,0
31633,6,Ork,20,5,8,63,1
33926,15,Elf,71,18,2,57,1
33078,17,Ork,52,18,2,44,1
33801,17,Human,30,8,7,51,1
31662,5,Human,19,0,9,70,1
34806,4,Ork,27,0,10,81,0
32343,8,Elf,16,13,5,46,1
33156,2,Elf,4,0,9,75,1
34296,19,Human,75,9,7,46,1
33464,8,Elf,41,5,8,57,1
33307,6,Human,99,10,6,56,1
32700,1,Ork,3,1,10,67,0
32011,1,Elf,3,5,11,63,0
31416,2,Ork,5,8,12,74,0
34899,1,Ork,3,16,16,73,0
33964,1,Elf,3,2,10,59,0
32457,5,Human,11,14,15,86,0
33347,3,Elf,3,17,17,67,0
33023,16,Elf,49,11,6,57,1
35185,11,Human,52,2,9,69,1
33331,1,Ork,12,9,12,74,0
31791,5,Ork,6,11,13,74,0
35001,5,Elf,5,0,9,57,0
31492,23,Ork,45,13,5,60,1
31341,9,Ork,88,6,8,70,1
31924,11,Ork,139,15,4,57,1
32944,3,Human,49,5,8,58,1
31258,5,Human,9,0,10,79,0
32949,2,Ork,15,5,11,91,0
33281,3,Elf,1,17,17,81,0
32313,13,Elf,69,15,4,48,1
34752,2,Elf,8,12,14,72,0
33002,7,Elf,6,0,9,59,1
32206,5,Ork,20,11,6,59,1
32670,4,Human,27,0,9,56,1
33744,11,Human,72,6,8,61,1
32281,21,Human,31,12,5,48,1
33048,4,Elf,13,1,10,67,0
33081,2,Elf,7,0,10,60,0
34850,7,Human,32,2,9,61,1
34531,3,Human,4,0,10,66,0
34730,18,Elf,78,11,6,50,1
32149,3,Human,1,19,18,73,0
31899,16,Elf,24,5,8,58,1
32439,14,Elf,41,10,6,49,1
35101,4,Human,2,6,11,64,0
34288,6,Elf,12,4,10,73,0
33037,6,Ork,6,0,9,62,0
34821,15,Elf,29,13,5,45,1
32511,4,Elf,8,0,9,57,0
32555,10,Human,14,5,8,52,1
35030,6,Ork,25,1,9,58,1
35087,6,Elf,62,9,7,48,1
33491,6,Ork,25,0,9,60,1
34170,13,Human,34,14,4,45,1
32649,2,Human,2,16,16,91,0
34322,5,Ork,14,4,10,65,0
31303,4,Human,4,15,15,72,0
33242,2,Ork,11,17,17,76,0
34964,3,Elf,6,1,10,72,0
34128,4,Human,6,8,12,73,0
31918,7,Elf,3,0,10,61,0
32265,1,Human,7,13,14,93,0
31846,4,Elf,14,9,7,57,1
32295,4,Ork,19,1,9,63,1
34512,10,Human,21,3,9,51,1
34122,4,Elf,3,11,13,78,0
33129,7,Ork,20,8,7,49,1
31879,15,Ork,86,12,5,57,1
32298,8,Ork,3,0,9,55,0
32499,3,Human,12,11,13,67,0
31637,13,Elf,41,14,4,48,1
33101,4,Ork,8,19,18,65,0
34581,2,Ork,2,19,18,67,0
32224,16,Elf,43,5,8,58,1
34566,29,Elf,20,16,3,44,1
33191,3,Elf,1,6,11,64,0
34940,8,Human,33,0,9,62,1
31666,3,Human,18,0,10,73,0
33350,2,Human,10,16,16,88,0
33167,2,Human,5,10,13,64,0
31595,4,Human,5,2,10,83,0
31576,2,Elf,2,5,11,90,0
33121,18,Ork,12,13,5,53,1
31503,2,Ork,19,5,11,65,0
